0.0,
0.008278773605904233,
0.016273471174516385,
0.023991545351202737,
0.031440271805684206,
0.03862675323868503,
0.04555792330016295,
0.052240550421033816,
0.0586812415602882,
0.06488644586932901,
0.0708624582753361,
0.07661542298542134,
0.08215133691329635,
0.08747605303014239,
0.09259528364133185,
0.09751460359061792,
0.10223945339337392,
0.10677514230042251,
0.11112685129397726,
0.11529963601716975,
0.1192984296386127,
0.12312804565341595,
0.1267931806220436,
0.13029841684836407,
0.13364822499822593,
0.1368469666598553,
0.13989889684734136,
0.14280816644846106,
0.14557882461805383,
0.14821482111813433,
0.15072000860591261,
0.1530981448708576,
0.15535289502191585,
0.15748783362598184,
0.15950644679867865,
0.16141213424850093,
0.16320821127533153,
0.16489791072433957,
0.1664843848962314,
0.16797070741481185,
0.16935987505279215,
0.17065480951675743,
0.1718583591921919,
0.17297330084943402,
0.17400234131142134,
0.17494811908406238,
0.17581320595005395,
0.1766001085269498,
0.17731126979026157,
0.1779490705623627,
0.17851583096794527,
0.17901381185676507,
0.17944521619439358,
0.17981219042168056,
0.18011682578361543,
0.18036115962826005,
0.18054717667641224,
0.18067681026264354,
0.180751943548342,
0.1807744107073765,
0.18074599808498554,
0.18066844533048043,
0.18054344650434112,
0.18037265116026796,
0.18015766540274286,
0.17990005292063976,
0.17960133599741318,
0.1792629964983821,
0.17888647683561523,
0.17847318091091166,
0.17802447503736224,
0.1775416888399644,
0.17702611613575442,
0.17647901579390912,
0.17590161257626158,
0.1752950979586642,
0.17466063093362214,
0.1739993387946144,
0.1733123179025056,
0.17260063443444812,
0.1718653251156615,
0.17110739793446922,
0.17032783284096464,
0.16952758242966998,
0.16870757260654337,
0.167868703240682,
0.16701184880106157,
0.16613785897864447,
0.16524755929418372,
0.16434175169203882,
0.16342121512031646,
0.16248670609764057,
0.1615389592668489,
0.16057868793590926,
0.15960658460633814,
0.15862332148940267,
0.15762955101037718,
0.1566259063011224,
0.15561300168124736,
0.1545914331281088,
0.15356177873589932,
0.1525245991640669,
0.1514804380753046,
0.15042982256334583,
0.14937326357079073,
0.1483112562971899,
0.14724428059760203,
0.14617280137184022,
0.14509726894461505,
0.14401811943678045,
0.1429357751278807,
0.14185064481019405,
0.14076312413446668,
0.13967359594752055,
0.1385824306219206,
0.1374899863778792,
0.13639660959757297,
0.13530263513204327,
0.13420838660084744,
0.13311417668462477,
0.13202030741073661,
0.13092707043213786,
0.1298347472996334,
0.1287436097276672,
0.12765391985379243,
0.12656593049196493,
0.1254798853798002,
0.12439601941993092,
0.12331455891559827,
0.12223572180060932,
0.12115971786378646,
0.12008674896803692,
0.11901700926416185,
0.11795068539952652,
0.11688795672170835,
0.1158289954772371,
0.11477396700553902,
0.11372302992819472,
0.11267633633361795,
0.11163403195725954,
0.11059625635743825,
0.10956314308690124,
0.10853481986020808,
0.10751140871703754,
0.10649302618150823,
0.10547978341760608,
0.10447178638080759,
0.10346913596598589,
0.1024719281516861,
0.10148025414085185,
0.1004942004980876,
0.09951384928353335,
0.09853927818343217,
0.09757056063746605,
0.09660776596293508,
0.09565095947585232,
0.09470020260902715,
0.09375555302720512,
0.09281706473933415,
0.09188478820802204,
0.09095877045625297,
0.09003905517142423,
0.08912568280676675,
0.0882186906802106,
0.08731811307075418,
0.08642398131239629,
0.08553632388568698,
0.0846551665069538,
0.08378053221525711,
0.08291244145712812,
0.08205091216914137,
0.08119595985837244,
0.08034759768079122,
0.07950583651763739,
0.07867068504982891,
0.07784214983044628,
0.07702023535534022,
0.07620494413190637,
0.07539627674607025,
0.07459423192752512,
0.07379880661326399,
0.07300999600944587,
0.07222779365163662,
0.07145219146346217,
0.07068317981371237,
0.0699207475719323,
0.06916488216253701,
0.0684155696174851,
0.06767279462754525,
0.06693654059219001,
0.06620678966814905,
0.06548352281665464,
0.06476671984940949,
0.06405635947331062,
0.06335241933395543,
0.06265487605796194,
0.061963705294131075,
0.061278881753478995,
0.06060037924816658,
0.05992817072935357,
0.05926222832400248,
0.058602523370658535,
0.05794902645423042,
0.05730170743979598,
0.05666053550545698,
0.056025479174265896,
0.055396506345247815,
0.054773584323539334,
0.054156679849666226,
0.05354575912798126,
0.05294078785428281,
0.052341731242633575,
0.051748554051401705,
0.0511612206085403,
0.05057969483612656,
0.050003940274177976,
0.049433920103764156,
0.04886959716943107,
0.048310934000955666,
0.04775789283444713,
0.04721043563281144,
0.04666852410559506,
0.04613211972822341,
0.04560118376064959,
0.04507567726542797,
0.04455556112522736,
0.04404079605979795,
0.04353134264240601,
0.0430271613157497,
0.04252821240736948,
0.04203445614456553,
0.04154585266883612,
0.041062362049847326,
0.04058394429894775,
0.04011055938223928,
0.03964216723321547,
0.039178727764978855,
0.038720200882048056,
0.03826654649176542,
0.03781772451531545,
0.03737369489836466,
0.03693441762133224,
0.03649985270930159,
0.03606996024158216,
0.035644700360930766,
0.03522403328244144,
0.03480791930211265,
0.034396318805100586,
0.03398919227366677,
0.03358650029482783,
0.03318820356771682,
0.03279426291066196,
0.032404639267991815,
0.03201929371657389,
0.031638187472093876,
0.03126128189508279,
0.030888538496698575,
0.030519918944269538,
0.030155385066605443,
0.029794898859083284,
0.029438422488513714,
0.029085918297794312,
0.028737348810355664,
0.028392676734406024,
0.028051864966980367,
0.02771487659779919,
0.027381674912942616,
0.02705222339834503,
0.026726485743115008,
0.026404425842686725,
0.026086007801806088,
0.02577119593735758,
0.025459954781036066,
0.025152249081868,
0.024848043808586715,
0.024547304151865814,
0.024249995526415137,
0.023956083572943158,
0.023665534159990075,
0.023378313385635226,
0.02309438757908281,
0.022813723302129583,
0.02253628735051808,
0.022262046755178934,
0.021990968783365712,
0.02172302093968562,
0.021458170967029382,
0.021196386847403062,
0.020937636802666,
0.02068188929517642,
0.020429113028348746,
0.020179276947125065,
0.019932350238363587,
0.019688302331146774,
0.0194471028970119,
0.019208721850106483,
0.018973129347271234,
0.018740295788052815,
0.018510191814648986,
0.01828278831178828,
0.018058056406546535,
0.017835967468102516,
0.01761649310743474,
0.017399605176961545,
0.017185275770126553,
0.016973477220931354,
0.01676418210341731,
0.01655736323109882,
0.016352993656349055,
0.01615104666974062,
0.015951495799342578,
0.015754314809975502,
0.015559477702426385,
0.015366958712624702,
0.015176732310781434,
0.014988773200492392,
0.014803056317807393,
0.014619556830266667,
0.014438250135905863,
0.01425911186223107,
0.014082117865165064,
0.013907244227966128,
0.01373446726012063,
0.013563763496210591,
0.013395109694757438,
0.013228482837042789,
0.0130638601259081,
0.012901218984533279,
0.012740537055195967,
0.012581792198012398,
0.012424962489660565,
0.012270026222086918,
0.012116961901197357,
0.011965748245533479,
0.01181636418493493,
0.01166878885918871,
0.011523001616666239,
0.011378982012949014,
0.011236709809443572,
0.011096164971986539,
0.010957327669440508,
0.010820178272281404,
0.010684697351178012,
0.010550865675564477,
0.010418664212206042,
0.010288074123759204,
0.010159076767326365,
0.010031653693005809,
0.009905786642437575,
0.009781457547345683,
0.009658648528077306,
0.009537341892139362,
0.009417520132733023,
0.00929916592728664,
0.009182262135987525,
0.009066791800313036,
0.008952738141561403,
0.008840084559382715,
0.00872881463031046,
0.00861891210629398,
0.008510360913232323,
0.008403145149509694,
0.00829724908453298,
0.008192657157271653,
0.008089353974800238,
0.007987324310844044,
0.007886553104327943,
0.007787025457928861,
0.007688726636632128,
0.007591642066291958,
0.007495757332196343,
0.007401058177636577,
0.007307530502481684,
0.007215160361757944,
0.007123933964233763,
0.007033837671010093,
0.006944857994116569,
0.006856981595113642,
0.006770195283700787,
0.006684486016331039,
0.006599840894831989,
0.006516247165033431,
0.006433692215401809,
0.006352163575681493,
0.006271648915543356,
0.006192136043240333,
0.006113612904270446,
0.006036067580047247,
0.005959488286577848,
0.005883863373148627,
0.005809181321018727,
0.005735430742121429,
0.0056626003777735115,
0.005590679097392641,
0.005519655897222961,
0.005449519899068842,
0.00538026034903695,
0.005311866616286667,
0.005244328191788925,
0.00517763468709353,
0.005111775833104986,
0.005046741478866949,
0.004982521590355194,
0.004919106249279426,
0.004856485651893624,
0.004794650107815197,
0.004733590038852898,
0.004673295977843523,
0.00461375856749743,
0.004554968559252887,
0.004496916812139266,
0.004439594291649134,
0.004382992068619182,
0.004327101318120061,
