0.08613647795208824,
0.13270623074677806,
0.1764358106527062,
0.21747117988713838,
0.2559510844078701,
0.2920074052939023,
0.32576549232226104,
0.35734448062218266,
0.38685759124127256,
0.4144124164140921,
0.440111190281678,
0.4640510457706273,
0.48632425830252585,
0.5070184769684898,
0.5262169437693996,
0.5439987014897996,
0.5604387907425282,
0.5756084366915997,
0.5895752259328111,
0.6024032739847893,
0.6141533838176171,
0.6248831958219436,
0.6346473295980751,
0.6434975179224927,
0.6514827332278891,
0.6586493069124956,
0.6650410417750129,
0.6706993178527396,
0.6756631919225191,
0.6799694909068945,
0.6836528994111961,
0.6867460416012218,
0.6892795576157547,
0.6912821746930291,
0.6927807731758524,
0.69380044754581,
0.6943645626233368,
0.6944948050569437,
0.6942112302117293,
0.6935323045544891,
0.6924749436199827,
0.6910545456305173,
0.6892850208285327,
0.6871788165697662,
0.6847469382122915,
0.681998965824648,
0.6791784415047125,
0.6762037079712607,
0.672937330148405,
0.6696278194108579,
0.6665740873871278,
0.6633677763539665,
0.6599004714736437,
0.6564249814378527,
0.6530568295629484,
0.6498306744116482,
0.6463755636047935,
0.642785445979124,
0.6394392783275527,
0.6358888758817299,
0.6321421674957063,
0.6282059079290514,
0.624567432827168,
0.6208233148433244,
0.6169093252931422,
0.6128310605646883,
0.608593033425653,
0.6041986856123346,
0.5996503969547768,
0.5949494910621137,
0.590181621004976,
0.5854505773291073,
0.5805667408296438,
0.5756481705258132,
0.5709716620939849,
0.5673721240663424,
0.5645174319098984,
0.5615219834920785,
0.5583945340912446,
0.5551428465137385,
0.5517737179421609,
0.5482930036134028,
0.5447056373991854,
0.541015649352515,
0.5372261802743422,
0.5333394933457509,
0.529356982862186,
0.5252791800975161,
0.5211057563171382,
0.5168355229507733,
0.5126037371344738,
0.5083899614166345,
0.5040730837371431,
0.49975568214901966,
0.4960191161854096,
0.4924513577734071,
0.48877347168423935,
0.48542980981454786,
0.48200298744299763,
0.47846624947020444,
0.474818906651735,
0.47133465271461383,
0.46778013219716774,
0.46411119608456486,
0.4610651789386065,
0.45846059222667956,
0.45574249597280386,
0.45291271589053606,
0.4499722081111861,
0.44738083632928244,
0.444699044844287,
0.44190973417742696,
0.4390132478403244,
0.43654522222195374,
0.4344095936727769,
0.43255665321928277,
0.4306042613386977,
0.4285558097793831,
0.42641390535718876,
0.4241803821081866,
0.42185631101433174,
0.41944200733858994,
0.4169370355994145,
0.4143402122077693,
0.4116496057834612,
0.4088625351609989,
0.4059755650888714,
0.40308960194332233,
