439.748382568,
879.496765137,
1319.24514771,
1758.99353027,
2198.74191284,
2638.49029541,
3078.23867798,
3517.98706055,
3957.73544312,
4397.48382568,
4837.23220825,
5276.98059082,
5716.72897339,
6156.47735596,
6596.22573853,
7035.97412109,
7475.80661774,
7915.47088623,
8355.2192688,
8794.96765137,
9235.05249023,
9674.4644165,
10114.2127991,
10993.7095642,
12312.9547119,
12752.7030945,
13192.4514771,
13632.1157455,
14071.9482422,
14511.6125107,
