0.8250463563319242,
1.0,
0.7754133745414826,
0.8800251718485275,
0.6147229450245097,
0.5914522853991943,
0.33476741819532185,
0.3819651589578848,
0.4765602152828149,
0.342023688545278,
0.18675037247725132,
0.2010993680348938,
0.22429272738193337,
0.11313845775037924,
0.12646098396193792,
0.07753208928026521,
0.06648217431558999,
0.07078781539485764,
0.12886420781213162,
0.08800366345844204,
0.11491520055804913,
0.06568062758714723,
0.08602981444638239,
0.06038561677018423,
