1.0,
0.5482781206129489,
0.1631371883567716,
0.13617663990089823,
0.21698634270738362,
0.41090525280050316,
0.39550862656205965,
0.14404913238583164,
0.16912733686431375,
0.09160876582895565,
0.259490366210789,
0.09562093522973045,
0.10603567584807118,
0.1894671016444093,
0.17295748180815193,
0.07453777024250087,
0.14365287297818827,
0.2713413603833062,
0.12357479785557164,
0.08873665622471984,
0.0925769415627691,
0.10785481475608484,
0.07046207397381168,
0.06330295261393595,
0.11193134053191475,
0.10182997773001609,
0.1064510412815761,
0.09750263786255468,
0.09146113787749993,
0.06681760360039611,
0.06032770830153988,
