1.0,
0.8416053125115845,
0.6542358189532048,
0.3450078507665877,
0.3462869025950882,
0.4796956819597835,
0.37909602028237793,
0.3376281645941076,
0.3163561240617068,
0.24019225748836892,
0.23870056397264267,
0.18572130465356745,
0.11635905622477383,
0.12400053289667587,
0.07561852070761403,
0.09669649756953745,
0.10973473205016888,
0.0911243337357488,
0.061473918010094844,
0.06828944098759783,
0.05900396490806978,
