440.295124054,
880.590248108,
1320.84331512,
1761.13843918,
2201.43356323,
2641.72868729,
3082.02381134,
3522.31893539,
3962.61405945,
4403.28769684,
4843.58282089,
5283.87794495,
5724.173069,
6164.42613602,
6604.34274673,
7044.63787079,
7484.89093781,
7925.18606186,
8365.48118591,
8805.77630997,
9246.87051773,
9687.16564178,
10127.4607658,
10567.3353195,
11004.770565,
11445.0656891,
11892.6366806,
