1.0,
0.6635921215664071,
0.8042593591221389,
0.5098034674142606,
0.2356025382476158,
0.23909149601591995,
0.17699326431460563,
0.16587658910336325,
0.12830720718189692,
0.1571868100725271,
0.14535213462886423,
0.13402012442438685,
0.11449989426821543,
0.11823938779704833,
0.06264185518337369,
0.06225681093722673,
0.09217020069757095,
0.10169075450723958,
0.09880504713711351,
0.08723010418649674,
0.08867232684310324,
0.05488688615677304,
0.059975058044555364,
0.04229405798571695,
0.04813593784177777,
0.04498299061074267,
0.04705521777886734,
0.04077819758121962,
